date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-02-12,BL,988,289468,19776,0.34,0.23,6.83,676.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-13,BL,0,289468,19776,0,0.23,6.83,672.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-14,BL,0,289468,19776,0,0.24,6.83,702.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-15,BL,937,289468,20713,0.32,0.25,7.16,715.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-16,BL,863,289468,21576,0.3,0.25,7.45,717.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-17,BL,1087,289468,22663,0.38,0.25,7.83,717.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-18,BL,1132,289468,23795,0.39,0.25,8.22,717.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-19,BL,1004,289468,24799,0.35,0.25,8.57,718.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-20,BL,0,289468,24799,0,0.25,8.57,725,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-21,BL,0,289468,24799,0,0.25,8.57,712.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-22,BL,943,289468,25742,0.33,0.24,8.89,682.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-23,BL,909,289468,26651,0.31,0.23,9.21,672.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-24,BL,1002,289468,27653,0.35,0.23,9.55,672.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-25,BL,918,289468,28571,0.32,0.23,9.87,672.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-26,BL,933,289468,29504,0.32,0.23,10.19,653.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-27,BL,0,289468,29504,0,0.23,10.19,664,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-28,BL,0,289468,29504,0,0.23,10.19,656.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-01,BL,813,289468,30317,0.28,0.22,10.47,635.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-02,BL,982,289468,31299,0.34,0.21,10.81,618.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-03,BL,951,289468,32250,0.33,0.21,11.14,618.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-04,BL,767,289468,33017,0.26,0.21,11.41,618.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-05,BL,818,289468,33835,0.28,0.21,11.69,608.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-06,BL,0,289468,33835,0,0.2,11.69,572.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-07,BL,1,289468,33836,0,0.19,11.69,566.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-08,BL,740,289468,34576,0.26,0.2,11.94,570,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-09,BL,733,289468,35309,0.25,0.2,12.2,579.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-10,BL,904,289468,36213,0.31,0.2,12.51,579.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-11,BL,794,289468,37007,0.27,0.2,12.78,579.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-12,BL,884,289468,37891,0.31,0.23,13.09,682.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-13,BL,0,289468,37891,0,0.28,13.09,806,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-14,BL,0,289468,37891,0,0.31,13.09,899.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-15,BL,1461,289468,39352,0.5,0.34,13.59,986,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-16,BL,1599,289468,40951,0.55,0.36,14.15,1047.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-17,BL,1557,289468,42508,0.54,0.36,14.68,1058,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-18,BL,1401,289468,43909,0.48,0.36,15.17,1058,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-19,BL,1315,289468,45224,0.45,0.39,15.62,1123,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-20,BL,73,289468,45297,0.03,0.39,15.65,1134.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-21,BL,0,289468,45297,0,0.42,15.65,1209.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-22,BL,1916,289468,47213,0.66,0.44,16.31,1283,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-23,BL,1681,289468,48894,0.58,0.46,16.89,1332.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-24,BL,2081,289468,50975,0.72,0.46,17.61,1321.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-25,BL,1915,289468,52890,0.66,0.46,18.27,1321.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-26,BL,1659,289468,54549,0.57,0.44,18.84,1265.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-27,BL,0,289468,54549,0,0.43,18.84,1244.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-28,BL,0,289468,54549,0,0.4,18.84,1162.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-29,BL,1522,289468,56071,0.53,0.39,19.37,1125.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-30,BL,1534,289468,57605,0.53,0.31,19.9,888.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-31,BL,1507,289468,59112,0.52,0.31,20.42,890.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-01,BL,1659,289468,60771,0.57,0.31,20.99,890.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-02,BL,0,289468,60771,0,0.23,20.99,673.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-03,BL,12,289468,60783,0,0.25,21,717.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-04,BL,0,289468,60783,0,0.26,21,765.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-05,BL,0,289468,60783,0,0.27,21,771.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-06,BL,1845,289468,62628,0.64,0.34,21.64,977,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-07,BL,1845,289468,64473,0.64,0.34,22.27,975.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-08,BL,1696,289468,66169,0.59,0.34,22.86,975.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-09,BL,1441,289468,67610,0.5,0.49,23.36,1422.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-10,BL,0,289468,67610,0,0.56,23.36,1617,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-11,BL,0,289468,67610,0,0.62,23.36,1795.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-12,BL,3133,289468,70743,1.08,0.7,24.44,2030.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-13,BL,3204,289468,73947,1.11,0.78,25.55,2271.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-14,BL,3095,289468,77042,1.07,0.79,26.62,2282,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-15,BL,3342,289468,80384,1.15,0.79,27.77,2282,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-16,BL,3128,289468,83512,1.08,0.79,28.85,2303.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-17,BL,72,289468,83584,0.02,0.8,28.88,2308,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-18,BL,0,289468,83584,0,0.82,28.88,2372.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-19,BL,3281,289468,86865,1.13,0.83,30.01,2412.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-20,BL,3238,289468,90103,1.12,0.83,31.13,2396.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-21,BL,3544,289468,93647,1.22,0.89,32.35,2589.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-22,BL,3627,289468,97274,1.25,0.95,33.6,2760.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-23,BL,3016,289468,100290,1.04,0.9,34.65,2615.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-24,BL,1422,289468,101712,0.49,0.85,35.14,2461.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-25,BL,1197,289468,102909,0.41,0.79,35.55,2276.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-26,BL,2264,289468,105173,0.78,0.71,36.33,2060.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-27,BL,2160,289468,107333,0.75,0.64,37.08,1851.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-28,BL,2252,289468,109585,0.78,0.64,37.86,1841,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-29,BL,2113,289468,111698,0.73,0.6,38.59,1746,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-30,BL,1555,289468,113253,0.54,0.6,39.12,1743.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-01,BL,1346,289468,114599,0.46,0.59,39.59,1707.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-02,BL,532,289468,115131,0.18,0.58,39.77,1667.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-03,BL,2249,289468,117380,0.78,0.58,40.55,1676.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-04,BL,1904,289468,119284,0.66,0.61,41.21,1769.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-05,BL,1972,289468,121256,0.68,0.54,41.89,1576.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-06,BL,2179,289468,123435,0.75,0.52,42.64,1500.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-07,BL,2202,289468,125637,0.76,0.57,43.4,1662.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-08,BL,0,289468,125637,0,0.71,43.4,2063.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-09,BL,0,289468,125637,0,0.77,43.4,2225.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-10,BL,3383,289468,129020,1.17,0.81,44.57,2340.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-11,BL,4710,289468,133730,1.63,0.84,46.2,2441.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-12,BL,3103,289468,136833,1.07,0.84,47.27,2441.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-13,BL,2987,289468,139820,1.03,0.84,48.3,2441.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-14,BL,2907,289468,142727,1,0.86,49.31,2497,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-15,BL,0,289468,142727,0,0.84,49.31,2445.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-16,BL,0,289468,142727,0,0.97,49.31,2800.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-17,BL,3772,289468,146499,1.3,1.1,50.61,3175,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-18,BL,4348,289468,150847,1.5,1.22,52.11,3539.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-19,BL,5587,289468,156434,1.93,1.22,54.04,3539.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-20,BL,5611,289468,162045,1.94,1.22,55.98,3539.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-21,BL,5457,289468,167502,1.89,1.24,57.87,3600.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-22,BL,0,289468,167502,0,1.17,57.87,3381.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-23,BL,0,289468,167502,0,1.02,57.87,2958.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-24,BL,4203,289468,171705,1.45,0.88,59.32,2553.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-25,BL,2810,289468,174515,0.97,0.72,60.29,2080.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-26,BL,2631,289468,177146,0.91,0.8,61.2,2308,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-27,BL,2772,289468,179918,0.96,0.87,62.15,2520.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-28,BL,2150,289468,182068,0.74,0.8,62.9,2327.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-29,BL,1590,289468,183658,0.55,0.78,63.45,2259.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-30,BL,1488,289468,185146,0.51,0.81,63.96,2356.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-31,BL,2854,289468,188000,0.99,0.83,64.95,2405.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-01,BL,2331,289468,190331,0.81,0.89,65.75,2577,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-02,BL,3310,289468,193641,1.14,0.87,66.9,2516.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-03,BL,3113,289468,196754,1.08,0.8,67.97,2304,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-04,BL,3353,289468,200107,1.16,0.81,69.13,2339,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-05,BL,1167,289468,201274,0.4,0.87,69.53,2518,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-06,BL,0,289468,201274,0,0.81,69.53,2341,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-07,BL,3099,289468,204373,1.07,NA,70.6,NA,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-08,BL,3584,289468,207957,1.24,NA,71.84,NA,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-09,BL,2071,289468,210028,0.72,NA,72.56,NA,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-22,BS,0,195844,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-23,BS,0,195844,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-24,BS,0,195844,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-25,BS,0,195844,0,0,0.05,0,88.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-26,BS,0,195844,0,0,0.09,0,183.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-27,BS,0,195844,0,0,0.16,0,312.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-28,BS,619,195844,619,0.32,0.16,0.32,312.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-29,BS,663,195844,1282,0.34,0.16,0.65,312.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-30,BS,903,195844,2185,0.46,0.16,1.12,312.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-31,BS,0,195844,2185,0,0.16,1.12,312.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-01,BS,0,195844,2185,0,0.15,1.12,297.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-02,BS,0,195844,2185,0,0.14,1.12,272.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-03,BS,0,195844,2185,0,0.12,1.12,235.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-04,BS,518,195844,2703,0.26,0.12,1.38,235.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-05,BS,486,195844,3189,0.25,0.12,1.63,235.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-06,BS,644,195844,3833,0.33,0.12,1.96,235.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-07,BS,0,195844,3833,0,0.12,1.96,235.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-08,BS,0,195844,3833,0,0.08,1.96,161.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
